country,status,life_expectancy,adult_mortality,Alcohol,healthcoverage_percent,Hepatitis_B,BMI,Polio,total_expenditure,Diphtheria,GDP,Schooling,vaccine_total,vaccine_coverage_over_ave
Mali,Developing,54.3,288,0.53,67.70920683,9,18.5,79,6.56,78,521.6425796,6.1,166,0
Mali,Developing,53.6,29,0.55,60.21211141,83,18,78,6.34,77,487.942556,5.8,238,0
Mali,Developing,52.8,296,0.49,57.11644801,73,17.5,7,6.28,69,439.3572924,5.5,149,0
Mali,Developing,52,299,0.54,6.660451777,79,17,67,6.25,63,391.791281,5.2,209,0
Malta,Developed,81.4,55,8.49,409.60002480000003,9,69.2,99,9.75,99,2618.92599,14.3,207,0
Malta,Developed,81.1,57,8.58,374.2947283,94,68.8,99,9.89,99,2393.1888,14.2,292,1
Malta,Developed,81,58,7.67,343.123395,93,68.4,99,9.95,99,2193.8836,14.1,291,1
Malta,Developed,87,59,6.91,3601.287457,82,68,96,9.6,96,22821.847,14.8,274,1
Malta,Developed,83,62,7.91,278.0687051,75,67.6,76,8.3,76,2187.79469,14.6,227,0
Malta,Developed,82,63,7.38,335.5180568,86,67.1,73,8.33,73,2675.58259,14.4,232,0
Malta,Developed,80,64,7.14,2655.573684,86,66.6,72,8.15,72,21928.767,14.6,230,0
Malta,Developed,79.6,65,7.45,2578.888314,82,66.1,76,8.36,74,19375.5696,14.4,232,0
Malta,Developed,79.3,66,8.84,2380.699796,86,65.6,83,8.93,85,16671.5672,14.8,254,1
Malta,Developed,79,67,6.41,2247.035692,85,65,94,8.83,92,15835.34667,14.8,271,1
Malta,Developed,78.7,69,6.53,203.3157499,85,64.5,89,8.46,89,1519.5497,14.2,263,1
Malta,Developed,78.5,71,6.7,1678.392773,89,63.9,94,8.6,94,13689.98999,13.8,277,1
Mauritania,Developing,63,26,0.01,80.92679802,84,3.1,84,3.77,84,1326.66882,8.5,252,1
Mauritania,Developing,62.7,28,0.01,8.88028118,8,29.4,8,3.63,8,145.57838,8.2,24,0
Mauritania,Developing,62.5,29,0.01,62.48419552,8,28.8,8,3.36,8,1364.283745,7.8,24,0
Mauritania,Developing,62.2,212,0.01,79.27658464,75,28.1,73,2.87,75,1393.261593,7.7,223,0
Mauritania,Developing,62,214,0.01,8.353074798,64,27.4,52,3.28,64,123.383675,7.6,180,0
Mauritania,Developing,61.7,215,0.01,11.14504291,64,26.8,63,3.79,64,146.83851,7.1,191,0
Mauritania,Developing,61.4,217,0.02,61.76263795,74,26.1,73,3.23,74,1167.535689,7.2,221,0
Mauritania,Developing,61.2,219,0.02,7.35400072,74,25.5,75,3.54,75,113.3128,7.4,224,0
Mauritania,Developing,69,221,0.01,55.79836969,68,24.8,68,3.21,68,944.134851,7.2,204,0
Mauritania,Developing,66,223,0.01,55.12187071,42,24.2,71,4.21,71,697.7451989,7.2,184,0
Mauritius,Developing,74.2,148,0.01,115.2784282,97,32.8,98,4.81,97,1153.93822,14.7,292,1
Mauritius,Developing,74.1,147,0.01,917.467628,98,32.3,98,4.82,98,9637.265,14.7,294,1
Mauritius,Developing,73.9,154,0.01,915.1859205,98,31.8,98,4.76,98,9291.227619,14.3,294,1
Mauritius,Developing,73.6,158,3.03,918.807245,98,31.3,98,5.2,98,9197.26972,14.1,294,1
Mauritius,Developing,73.3,163,2.95,0.108055973,99,3.7,99,5.29,99,8.376432,14,297,1
Mauritius,Developing,72.8,166,2.83,624.2361828,99,3.2,99,4.97,99,7318.12641,13.8,297,1
Mauritius,Developing,72.7,166,2.49,6.6489825,99,29.7,99,4.6,99,83.635,13.6,297,1
Mauritius,Developing,72.9,161,3.24,582.5143743,97,29.1,96,4.24,97,6574.654338,13.5,290,1
Mauritius,Developing,71.8,165,3.73,502.3844946,97,28.6,98,4.38,97,5695.969327,13.4,292,1
Mauritius,Developing,72.1,168,3.94,479.9234077,97,28,97,4.47,97,5116.45424,13,291,1
Mauritius,Developing,71.9,168,4.16,509.3899943,98,27.5,98,4.29,98,5229.876738,12.8,294,1
Mauritius,Developing,71.5,174,4.08,407.779262,97,26.9,99,4.15,99,4623.347642,12.6,295,1
Mauritius,Developing,71.5,179,4.14,369.6317105,88,26.4,88,4.24,88,3957.51296,12.5,264,1
Mauritius,Developing,71.5,177,4.38,70.15536981,92,25.8,93,3.87,92,3792.182152,12.2,277,1
Mauritius,Developing,71,177,4.6,336.3213326,88,25.3,88,3.78,88,3861.32414,12.1,264,1
Mexico,Developing,76.6,122,5.26,168.173753,84,62.8,87,6.3,87,1452.27766,13.1,258,1
Mexico,Developing,76.6,12,5.23,150.408875,82,62.1,83,6.3,83,1298.86766,12.9,248,0
Mexico,Developing,76.3,123,5.29,112.696486,99,61.5,99,6.21,99,982.532572,12.7,297,1
Mexico,Developing,76.1,124,5.3,1117.196097,98,6.8,97,6.4,97,9834.472689,12.6,292,1
Mexico,Developing,75.6,127,5.21,1033.039737,93,6.1,95,6.39,95,8959.581416,12.5,283,1
Mexico,Developing,75.7,13,5.27,881.7364327,95,59.4,95,6.6,95,7748.12331,12.5,285,1
Mexico,Developing,75.6,127,5.36,159.8772264,97,58.7,96,6.6,96,9689.52887,12.3,289,1
Mexico,Developing,76,123,5.35,105.7476131,98,57.9,98,5.92,98,933.341687,12.3,294,1
Mexico,Developing,75.8,125,5.11,980.2537444,98,57.2,98,5.83,98,8767.92258,12.2,294,1
Mexico,Developing,75.3,126,4.93,998.3498049,98,56.4,98,6.4,98,7986.798439,12.2,294,1
Mexico,Developing,75.4,124,4.9,920.8284115,98,55.7,98,6.11,98,7199.59665,12.1,294,1
Mexico,Developing,75,127,4.88,781.2062828,98,54.9,98,6.2,98,6751.998987,11.9,294,1
Mexico,Developing,75,127,4.77,12.1859723,97,54.1,98,5.52,97,716.8219,11.6,292,1
Mexico,Developing,75,126,4.86,13.31109532,97,53.2,97,5.35,97,731.378864,11.6,291,1
Mexico,Developing,74.8,129,4.99,10.22840118,97,52.4,97,4.98,97,672.92113,11.4,291,1
Mongolia,Developing,68.4,225,0.01,281.0023992,99,51.5,99,4.73,99,4181.583321,14.8,297,1
Mongolia,Developing,68.1,227,0.01,241.1958645,98,5.4,98,4.21,98,4385.379355,14.7,294,1
Mongolia,Developing,67.8,231,0.01,253.8285861,99,49.2,99,4.22,99,4368.82248,14.7,297,1
Mongolia,Developing,67.3,235,0.01,257.8403154,99,48,99,4.45,99,3769.595255,14.6,297,1
Mongolia,Developing,66.3,25,5.8,22.31624272,96,46.9,96,4.7,96,265.353659,14.3,288,1
Mongolia,Developing,66.9,235,4.61,134.1678932,97,45.9,96,5.29,95,1717.898761,13.8,288,1
Mongolia,Developing,67.4,225,4.26,181.0123284,96,44.9,95,5.58,96,2139.625631,13.4,287,1
Mongolia,Developing,65.9,26,3.79,126.698109,98,43.9,99,5.6,95,1634.81431,13,292,1
Mongolia,Developing,65,271,2.91,122.1206485,98,43,98,4.68,99,1334.651896,12.7,295,1
Mongolia,Developing,64.5,274,2.75,98.68367951,98,42.1,99,5.9,99,998.8226671,11.8,296,1
Mongolia,Developing,64,284,1.75,73.24150483,98,41.3,99,5.99,99,797.8377432,11.2,296,1
Mongolia,Developing,64,271,1.31,56.05686428,98,4.5,98,6.18,98,646.561295,10.5,294,1
Mongolia,Developing,63.8,263,2.43,55.60878216,98,39.8,98,5.81,98,571.51883,10.1,294,1
Mongolia,Developing,63.2,266,2.87,61.84921903,95,39.1,95,5.45,95,524.145924,9.4,285,1
Mongolia,Developing,62.8,274,2.79,56.431387,93,38.5,94,4.92,94,474.2133361,8.9,281,1
Montenegro,Developing,75.9,17,0.01,726.0291764,87,61.3,91,6.42,91,7378.345289,15.1,269,1
Montenegro,Developing,75.8,19,0.01,707.144691,9,6.7,94,6.43,94,7186.429787,15.1,197,0
Montenegro,Developing,75.6,11,0.01,648.1331781,9,6.2,94,7.25,94,6586.71929,15.1,197,0
Montenegro,Developing,75.4,113,6.56,666.7374371,91,59.7,95,6.92,95,7318.742449,15.1,281,1
Montenegro,Developing,75.3,115,6.56,635.4849381,9,59.1,93,6.9,94,6682.281158,15,196,0
Montenegro,Developing,75,117,6.45,489.6818699,87,58.5,91,6.7,92,6698.79439,14.6,270,1
Montenegro,Developing,74.6,121,6.17,709.1311228,93,57.8,95,6.13,95,7325.73474,14.2,283,1
Montenegro,Developing,74.2,125,4.98,678.5188944,9,57.2,92,6.74,92,5957.145693,13.6,193,0
Montenegro,Developing,73.8,13,5.38,595.7306923,9,56.5,9,8.1,9,4383.59597,13.2,27,0
Morocco,Developing,74.1,96,0.43,198.7343495,99,57.5,99,5.91,99,3154.513484,12.1,297,1
Morocco,Developing,73.9,97,0.45,179.8598949,99,56.5,99,5.94,99,3111.762887,12.1,297,1
Morocco,Developing,73.6,99,0.55,19.15853732,99,55.5,99,6.15,99,294.746728,11.6,297,1
Morocco,Developing,73.3,14,0.54,22.0945504,98,54.6,98,5.99,99,339.91616,11.2,295,1
Morocco,Developing,72.8,11,0.56,183.6592186,98,53.6,99,5.86,99,2834.2472,10.7,296,1
Morocco,Developing,72.3,116,0.62,188.2902861,98,52.7,99,5.67,99,2861.5545,10.5,296,1
Morocco,Developing,71.8,123,0.51,171.3658969,97,51.7,99,5.41,99,2884.94776,10.3,295,1
Morocco,Developing,71.4,128,0.56,157.6431445,95,5.8,95,5.48,95,2494.353552,10,285,1
Morocco,Developing,71,133,0.58,127.7632005,95,49.9,97,5.23,97,2191.478567,10,289,1
Morocco,Developing,77,137,0.47,9.469371264,96,49.1,98,5.6,98,213.755559,9.8,292,1
Morocco,Developing,72,142,0.56,100.3638322,95,48.2,97,5.22,97,1948.812275,9.6,289,1
Morocco,Developing,69.9,146,0.58,88.16506179,9,47.3,91,5.25,91,1721.973863,9.3,191,0
Morocco,Developing,69.5,15,0.46,66.72933871,92,46.5,94,5.31,94,1413.757176,8.8,280,1
Morocco,Developing,69,155,0.46,71.11645,84,45.7,93,4.44,96,1336.775376,8.5,273,1
Morocco,Developing,68.6,16,0.45,63.42140024,43,44.8,95,4.18,95,1332.382358,8,233,0
Mozambique,Developing,56.7,375,0.01,54.91159475,79,22.2,79,6.98,79,623.2871141,9.1,237,0
Mozambique,Developing,55.3,46,1.16,5.813338496,78,21.8,78,5.9,78,65.985681,9.1,234,0
Mozambique,Developing,54.8,48,1.19,49.90987221,76,21.3,73,5.58,76,566.513873,9.2,225,0
Mozambique,Developing,54.3,47,0.94,40.80617976,76,2.9,73,6.23,76,526.5313517,9.5,225,0
Mozambique,Developing,54,47,0.96,5.743393664,74,2.5,73,5.38,74,419.2258149,9.3,221,0
Mozambique,Developing,53.8,4,1.18,39.75216936,74,2.1,74,5.43,74,463.852618,9.2,222,0
Mozambique,Developing,53.2,45,1.48,0.796915785,75,19.7,74,4.91,75,53.127719,8.8,224,0
Mozambique,Developing,52.1,425,1.03,53.9502789,75,19.3,75,5.25,75,422.1461573,8.2,225,0
Mozambique,Developing,51.2,434,1.2,58.59644487,75,18.9,73,6.51,78,385.7567141,7.9,226,0
Mozambique,Developing,58,434,1.23,67.33378735,75,18.5,71,6.87,8,369.1545359,7.3,154,0
Mozambique,Developing,54,429,1.54,46.58195631,76,18.1,69,5.91,83,336.3318145,7,228,0
Mozambique,Developing,51,424,1.68,42.52689559,76,17.7,67,6.39,85,283.8911588,6.7,228,0
Mozambique,Developing,49.8,416,2.16,40.82597077,76,17.3,76,6.45,76,262.884551,6.2,228,0
Mozambique,Developing,49.5,48,2.09,37.82511936,25,16.9,72,5.64,73,256.4414872,5.8,170,0
Myanmar,Developing,66.4,21,0.01,45.33788677,88,22.9,88,2.28,88,1262.893782,9.1,264,1
Myanmar,Developing,66.2,22,0.7,38.33793462,75,22.1,76,2.16,75,1168.83947,9.1,226,0
Myanmar,Developing,65.9,25,0.55,38.4279083,58,21.3,87,2.22,84,1171.58257,9.1,229,0
Myanmar,Developing,65.6,27,0.33,21.23698847,4,2.5,9,1.87,84,1186.423937,9.1,97,0
Myanmar,Developing,65.4,29,0.3,17.48293752,92,19.8,9,1.92,9,987.7365832,8.8,110,0
Myanmar,Developing,65.2,211,0.28,11.05247903,91,19.1,9,2.5,9,741.777116,8.5,109,0
Myanmar,Developing,59.2,296,0.3,9.53048032,85,18.3,85,1.87,85,643.951373,8.2,255,1
Myanmar,Developing,64.5,217,0.26,0.5305728,85,17.6,84,1.68,86,41.451,8.1,255,1
Myanmar,Developing,64.2,22,0.28,4.632776304,75,17,82,1.78,82,296.97284,8,239,0
Myanmar,Developing,63.9,224,0.28,2.793843188,62,16.4,86,1.83,73,247.24276,7.9,221,0
Myanmar,Developing,63.5,228,0.44,4.15451614,39,15.7,92,1.97,82,219.8156688,7.8,213,0
Myanmar,Developing,63.2,231,0.4,3.824212472,8,15.2,86,1.97,78,219.782326,7.7,172,0
Namibia,Developing,65.9,242,0.01,751.3982719,88,34.9,88,8.93,88,5421.343953,11.7,264,1
Namibia,Developing,66.1,232,0.01,760.6550553,89,34.1,89,8.53,89,5488.131712,11.6,267,1
Namibia,Developing,65.8,232,0.01,796.8734263,84,33.3,84,8.24,84,5749.44752,11.5,252,1
Namibia,Developing,64.3,268,7.84,7.896234931,82,32.5,85,8.78,82,56.971392,11.5,249,0
Namibia,Developing,63,299,7.58,719.5535161,83,31.8,83,7.89,83,5191.58381,11.4,249,0
Nepal,Developing,69.6,158,0.01,8.523486403,92,18.5,92,5.8,92,76.2386977,12.4,276,1
Nepal,Developing,69.3,162,0.27,80.15505125,92,18,92,5.69,92,688.6172788,12.3,276,1
Nepal,Developing,68.9,167,0.26,80.58788376,9,17.4,9,5.89,9,681.7925868,12.3,27,0
Nepal,Developing,68.4,172,0.27,112.1229028,92,16.9,92,6.73,92,692.1166842,12,276,1
Nepal,Developing,68,178,0.24,84.62302524,82,16.4,83,6.43,82,592.1835216,11.1,247,0
Nepal,Developing,67.5,183,0.22,6.19357029,89,15.9,93,6.41,89,48.7299,10.5,271,1
Nepal,Developing,67,189,0.21,70.27113179,82,15.4,82,6.44,82,473.844449,10.1,246,0
Nepal,Developing,66.6,194,0.2,52.22906505,82,14.9,82,5.84,82,393.8843518,10,246,0
Nepal,Developing,66,21,0.2,45.87989927,69,14.4,91,5.7,89,348.6314534,9.6,249,0
Nepal,Developing,65.4,28,0.2,4.259752532,41,13.9,78,5.72,75,317.89198,9.4,194,0
Nepal,Developing,64.7,218,0.21,31.93187316,27,13.4,8,5.82,8,287.4156,9.3,43,0
Nepal,Developing,64.3,22,0.2,2.79096532,2,12.9,76,5.48,78,253.72412,9.2,156,0
Netherlands,Developed,81.7,58,0.01,1491.703605,92,61.6,96,1.9,96,52157.4687,18.1,284,1
Netherlands,Developed,81.4,6,8.68,1475.030397,51,61,97,11.4,97,51574.48942,18.1,245,0
Netherlands,Developed,81.1,62,9.05,1162.656768,2,6.5,97,11.1,97,49474.7561,18.1,196,0
Netherlands,Developed,81.1,63,8.96,1047.370244,2,59.9,97,1.53,97,5354.6536,17.2,196,0
New Zealand,Developed,81.5,67,9.07,1040.278436,93,66.9,93,11.3,93,4453.24673,19.2,279,1
New Zealand,Developed,81.3,69,9.18,10019.0763,93,66.4,92,11.17,92,42889.88141,19.3,277,1
New Zealand,Developed,81.1,7,9.2,924.5653683,93,65.9,93,11.53,93,3997.25624,19.5,279,1
New Zealand,Developed,86,72,9.47,8342.405764,95,65.3,95,11.24,95,38426.5581,19.7,285,1
New Zealand,Developed,89,71,9.62,6664.148708,9,64.8,93,11.2,93,33691.34837,20.3,195,0
New Zealand,Developed,85,73,9.24,63.57705167,93,64.3,92,11.21,92,282.94193,19.3,277,1
New Zealand,Developed,81,75,9.49,6761.288966,9,63.8,89,1.7,89,31287.77865,19.5,187,0
New Zealand,Developed,81,76,9.19,606.3106561,88,63.2,88,8.35,88,3259.73471,19.2,264,1
New Zealand,Developed,79.9,76,9.34,496.2228007,87,62.6,89,8.65,89,2667.86452,19.1,265,1
New Zealand,Developed,79.9,78,9.31,491.055852,87,62.1,89,8.25,89,2775.89515,18.9,265,1
New Zealand,Developed,79.2,79,9.15,442.3774869,88,61.5,87,7.89,89,2542.39935,18.4,264,1
New Zealand,Developed,79.1,82,8.91,3661.792922,89,6.9,86,7.71,9,21913.7817,18.2,184,0
New Zealand,Developed,78.7,83,9.13,2892.257132,89,6.3,84,7.89,9,16874.31232,17.5,182,0
New Zealand,Developed,78.5,83,8.75,2205.98595,9,59.6,82,7.58,9,13882.85683,17.4,100,0
New Zealand,Developed,78.6,87,8.91,2143.021083,9,58.9,82,7.47,9,13641.1272,17.2,100,0
Nicaragua,Developing,74.5,148,3.55,473.1238124,98,53.2,99,9.4,98,1975.46477,11.6,295,1
Nicaragua,Developing,73.9,157,3.58,366.4841804,98,52.4,99,8.43,98,1847.19849,11.5,295,1
Nicaragua,Developing,73.9,157,3.63,334.8174246,98,51.7,99,8.4,98,1792.3845,11.5,295,1
Nicaragua,Developing,74.5,147,3.39,321.6132593,98,5.9,99,6.39,98,1682.957924,11.5,295,1
Nicaragua,Developing,73.2,154,3.38,302.7045411,98,5.2,99,6.58,98,1526.497938,11.4,295,1
Nicaragua,Developing,73.2,163,3.36,292.753101,98,49.4,99,6.82,98,1464.497754,11.3,295,1
Nicaragua,Developing,72.5,169,3.64,275.064434,97,48.6,97,6.98,97,1518.85386,11.1,291,1
Nicaragua,Developing,72.5,173,3.83,253.0007812,93,47.9,93,6.91,93,1344.31871,11,279,1
Nicaragua,Developing,73,17,3.69,21.41123529,88,47.1,88,6.33,88,124.992617,11,264,1
Nicaragua,Developing,71.2,194,3.7,218.5716179,86,46.4,87,6.11,86,1175.116225,11,259,1
Nicaragua,Developing,71,194,3.81,36.81621175,79,45.7,8,6.13,79,191.55157,11,166,0
Nicaragua,Developing,76,198,3.77,2.542436908,86,44.9,86,6.12,86,115.565314,11,258,1
Nicaragua,Developing,75,197,3.5,2.092343893,85,44.2,85,5.71,85,11.147277,10.7,255,1
Nicaragua,Developing,73,193,3.51,22.35595448,87,43.5,89,5.26,87,143.6758,10.4,263,1
Nicaragua,Developing,73,192,3.61,15.25518816,83,42.8,85,5.39,83,116.2743,10.1,251,1
Niger,Developing,61.4,223,0.01,3.304039899,68,18.9,67,5.82,68,43.646498,5.3,203,0
Niger,Developing,69,227,0.01,31.50243237,67,18.5,56,5.9,67,416.14838,5.3,190,0
Niger,Developing,63,232,0.01,29.75517982,71,18.1,71,6.11,71,391.515524,5.1,213,0
Niger,Developing,59.4,241,0.15,32.22493445,75,17.7,4,6.66,75,375.5819866,4.8,154,0
Niger,Developing,58.2,252,0.12,5.883760536,7,17.3,75,6.36,7,348.151511,4.5,89,0
Niger,Developing,57.1,263,0.11,5.665405066,71,16.9,71,6.98,71,341.2894618,4.2,213,0
Nigeria,Developing,53.6,362,0.01,263.2111031,49,24.7,49,3.67,49,3221.678128,10,147,0
Nigeria,Developing,53.2,367,8.3,194.2032879,46,24.1,46,3.7,46,2996.96432,9.8,138,0
Nigeria,Developing,52.7,374,8.54,204.7186256,42,23.5,42,3.3,42,2755.297787,9.7,126,0
Nigeria,Developing,52.3,375,8.75,187.5733187,46,22.8,48,3.69,48,2527.9423,9.6,142,0
Nigeria,Developing,52,374,8.9,133.1230872,49,22.2,54,3.47,54,2327.3267,9.5,157,0
Nigeria,Developing,51.6,376,9.05,14.5676468,63,21.6,66,4.24,63,197.661422,9.3,192,0
Nigeria,Developing,59,386,9.3,105.5910629,41,21,6,4,53,1383.893354,9.2,100,0
Nigeria,Developing,55,388,9.55,104.4746444,42,2.4,54,4.47,42,1136.829645,9.1,138,0
Nigeria,Developing,49.8,396,9.66,10.35779424,27,19.9,46,3.66,4,119.743286,9,77,0
Nigeria,Developing,49.2,4,9.71,6.416252787,18,19.3,45,4.11,36,87.8938738,8.9,99,0
Oman,Developing,76.4,11,0.4,166.1913728,99,53.5,99,3.55,99,2458.45226,13.7,297,1
Oman,Developing,76.2,12,0.46,1154.893473,98,52.8,99,2.76,98,21268.7564,13.7,295,1
Oman,Developing,76,14,0.51,1055.835493,98,52.3,99,2.52,98,22134.916,13.7,295,1
Oman,Developing,75.8,15,0.54,158.27708,99,52,99,2.49,99,2986.36,13.6,297,1
Oman,Developing,75.6,16,0.56,129.2260751,99,51.8,99,2.74,99,1928.74739,13.5,297,1
Oman,Developing,75.4,18,0.56,1040.629462,98,51.5,96,2.83,98,16784.34616,12.4,292,1
Oman,Developing,75.2,19,0.57,123.0966298,99,51.1,97,2.1,99,2275.3536,11.9,295,1
Oman,Developing,74.9,113,0.57,88.45038011,99,5.6,97,2.43,99,1585.13226,11.5,295,1
Oman,Developing,74.7,115,0.58,78.51141,99,5.1,98,2.31,98,1448.55,11.6,295,1
Oman,Developing,74.3,118,0.63,854.0115758,99,49.5,99,2.59,99,12376.97936,11.5,297,1
Oman,Developing,74,122,0.61,70.46762486,99,48.9,99,2.98,99,1129.2888600000001,11.5,297,1
Oman,Developing,73.6,127,0.56,65.65631302,99,48.1,99,3.17,99,969.8126,11.2,297,1
Oman,Developing,73.3,13,0.54,585.9170945,99,47.3,99,3.18,99,8629.11774,11,297,1
Oman,Developing,72.9,134,0.55,564.5425663,99,46.5,99,3.8,99,8476.61511,10.7,297,1
Oman,Developing,72.6,138,0.38,62.86657508,99,45.9,99,3.7,99,861.18596,10.4,297,1
Pakistan,Developing,66.2,162,0.01,62.29361092,72,24.7,72,2.61,72,1316.98966,7.8,216,0
Pakistan,Developing,66,163,0.04,60.18648815,72,23.9,72,2.7,72,1272.44161,7.7,216,0
Pakistan,Developing,65.7,165,0.04,59.65900139,72,23.2,72,2.76,72,1261.28967,7.6,216,0
Pakistan,Developing,65.5,167,0.04,57.87736282,74,22.5,75,3.1,74,1226.215314,7.5,223,0
Pakistan,Developing,65.1,172,0.04,0.66751505,82,21.9,82,3.2,82,14.142268,7.5,246,0
Pakistan,Developing,64.8,175,0.03,0.697215581,78,21.3,7,2.94,71,16.63999,7.3,156,0
Pakistan,Developing,64.6,177,0.03,5.447133608,65,2.6,7,3.26,62,139.31288,7.3,134,0
Pakistan,Developing,64.4,178,0.03,3.912744517,75,2.1,75,3.35,75,95.4327931,6.7,225,0
Pakistan,Developing,64.2,179,0.03,40.36829999,78,19.5,77,3.4,78,873.772727,6.5,233,0
Pakistan,Developing,62.9,2,0.04,30.59320769,7,18.9,78,2.91,77,711.4699463,6.1,162,0
Pakistan,Developing,63.7,183,0.01,28.98323119,65,18.4,65,2.56,65,649.848233,5.6,195,0
Pakistan,Developing,63.5,185,0.01,24.23455671,63,17.9,69,2.61,67,563.594342,5.6,199,0
Panama,Developing,77.6,119,6.74,1842.463782,8,57.1,8,8.3,8,12593.7374,13,24,0
Panama,Developing,77.5,118,6.89,1694.467075,8,56.3,81,8.9,8,11685.97983,12.9,97,0
Panama,Developing,77.2,12,6.95,201.7490628,85,55.6,87,7.25,85,1589.82713,12.8,257,1
Panama,Developing,77.3,121,6.9,119.2124275,87,54.9,91,7.5,87,927.723171,12.9,265,1
Panama,Developing,76.5,122,6.94,1199.319976,94,54.2,95,8.5,94,7937.259931,12.8,283,1
Panama,Developing,76.8,127,6.87,1092.155356,85,53.4,85,7.56,85,7429.628274,12.8,255,1
Panama,Developing,76.5,127,6.74,956.8229765,86,52.7,86,6.75,86,6973.9284,12.8,258,1
Panama,Developing,76.4,124,6.16,76.2508038,85,51.9,84,6.31,85,668.8667,12.9,254,1
Panama,Developing,76.2,125,5.72,631.1251711,88,51.1,98,7,88,5348.518399,12.9,274,1
Panama,Developing,75.8,122,5.53,623.9100503,92,5.3,88,7.48,92,4916.54886,12.9,272,1
Panama,Developing,75.8,123,5.69,527.60848,95,49.5,92,8.9,95,4591.892776,12.8,282,1
Panama,Developing,75.5,126,5.52,58.45976019,98,48.6,95,7.6,98,4267.13578,12.8,291,1
Panama,Developing,75.7,125,5.52,78.80940216,98,47.8,99,8.3,99,4126.14671,12.6,296,1
Panama,Developing,75.5,124,5.43,7.320514461,98,46.9,95,7.72,99,446.372833,12.4,292,1
Papua New Guinea,Developing,62.7,278,0.01,208.2311603,67,47.9,64,4.26,73,2182.716565,10,204,0
Papua New Guinea,Developing,62.4,281,0.01,25.70881695,73,47.2,8,4.78,79,229.95364,10,160,0
Papua New Guinea,Developing,62.2,284,0.01,31.6357652,68,46.4,81,4.55,74,271.318741,9.9,223,0
Papua New Guinea,Developing,62,285,0.88,23.40731286,66,45.7,69,4.94,72,177.867119,9.9,207,0
Papua New Guinea,Developing,61.8,286,0.79,18.99961966,56,44.9,72,4.18,67,1366.879112,9.6,195,0
Papua New Guinea,Developing,61.6,288,0.82,20.53327531,66,44.2,79,4.36,73,1166.66337,9.2,218,0
Papua New Guinea,Developing,61.4,29,0.81,103.7277727,59,43.4,76,4.6,63,1178.72469,8.9,198,0
Papua New Guinea,Developing,61.1,295,0.71,85.7175381,61,42.7,72,4.4,71,956.668952,8.6,204,0
Papua New Guinea,Developing,68,299,0.64,126.6142137,71,41.9,67,5.92,72,854.346921,8.2,210,0
Papua New Guinea,Developing,64,37,0.84,12.05551997,63,41.1,61,6.42,72,77.5773486,7.9,196,0
Papua New Guinea,Developing,59.9,314,0.58,158.001946,6,4.4,59,8.39,62,637.3616215,7.6,127,0
Papua New Guinea,Developing,59.6,321,0.59,124.3789361,67,39.6,62,6.79,68,588.3582595,7.2,197,0
Papua New Guinea,Developing,59.3,327,0.61,110.9803062,6,38.9,54,7.69,61,511.665773,6.9,121,0
Papua New Guinea,Developing,59.1,331,0.68,93.37278497,59,38.2,52,6.68,55,539.41528,6.6,166,0
Papua New Guinea,Developing,58.9,335,0.73,62.56273841,57,37.5,51,3.98,59,631.9468526,6.2,167,0
Paraguay,Developing,73.9,147,0.01,561.7684701,87,49.4,83,9.81,87,4712.822736,12.3,257,1
Paraguay,Developing,73.8,148,5.03,573.4346982,86,48.6,8,1.49,86,4479.95858,12.3,180,0
Paraguay,Developing,73.6,148,5.36,441.8446244,87,47.9,83,1.33,87,3855.537735,12.3,257,1
Paraguay,Developing,73.4,15,5.79,472.1932825,89,47.1,84,9.42,89,3988.11894,12.3,262,1
Paraguay,Developing,73.2,152,5.65,359.9760397,89,46.4,85,9.1,89,3225.591754,12.4,263,1
Paraguay,Developing,73,155,5.39,30.93519548,85,45.6,81,9.14,85,2599.596259,12.1,251,1
Paraguay,Developing,72.7,157,6.14,34.73924576,87,44.9,85,7.6,89,359.992184,11.9,261,1
Paraguay,Developing,72.5,159,5.61,318.6201852,86,44.2,95,6.41,95,2312.192926,12,276,1
Paraguay,Developing,72.3,161,5.61,26.18072382,92,43.5,98,6.43,98,189.71539,12.1,288,1
Paraguay,Developing,72.1,163,6.38,20.68037294,92,42.8,96,6.7,96,157.145691,12.3,284,1
Paraguay,Developing,71.9,165,6.2,20.60083027,9,42,92,5.78,92,148.527976,12.1,193,0
Paraguay,Developing,71.7,166,6.64,155.4233076,86,41.3,86,5.99,86,1174.779347,12.7,258,1
Peru,Developing,75.3,125,0.01,973.728675,88,54.9,78,5.47,88,6491.5245,13.4,254,1
Peru,Developing,75.3,125,5.38,946.6521165,88,54.2,71,5.23,88,6583.116248,13.4,247,0
Peru,Developing,74.9,129,5.14,885.9858185,95,53.6,94,5.18,95,6387.785281,13.4,284,1
Peru,Developing,74.5,133,4.83,759.5380695,91,52.9,91,4.93,91,5771.565878,13.4,273,1
Peru,Developing,73.7,14,4.72,69.43934508,93,52.2,92,5.3,93,522.493191,13.3,278,1
Peru,Developing,73.8,14,4.69,570.4532468,93,51.5,92,5.36,93,4166.93387,13.3,278,1
Peru,Developing,73.9,138,4.85,58.4989742,93,5.8,93,4.73,93,428.87811,13.2,279,1
Peru,Developing,74,133,4.29,516.4037021,93,5.2,93,4.6,93,3611.2147,13.2,279,1
